Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas Correntes;799.929,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;799.929,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;799.929,00;0,00;0,00;0,00
******Projeto/Atividade: Manutencao de Galerias, Canais, Corregos;1.815.250,00;1.969.346,11;1.819.241,70;1.737.241,70
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.815.250,00;1.969.346,11;1.819.241,70;1.737.241,70
********Categoria da Despesa: Despesas Correntes;1.815.250,00;1.969.346,11;1.819.241,70;1.737.241,70
*********Modalidade da Despesa: Aplicacoes Diretas;1.815.250,00;1.969.346,11;1.819.241,70;1.737.241,70
**********Fonte: Tesouro Municipal;1.815.250,00;1.969.346,11;1.819.241,70;1.737.241,70
***Funcao: Urbanismo;25.474.668,00;24.313.241,78;23.055.822,38;21.998.376,31
****Sub-Funcao: Administracao Geral;18.237.919,00;17.648.332,24;17.249.577,48;16.842.844,95
*****Programa: Suporte administrativo;18.237.919,00;17.648.332,24;17.249.577,48;16.842.844,95
******Projeto/Atividade: Administracao da Subprefeitura;18.162.525,00;17.648.332,24;17.249.577,48;16.842.844,95
*******Elemento Economico: Auxilio-Alimentacao;2.192.083,00;1.460.074,10;1.460.074,10;1.460.074,10
********Categoria da Despesa: Despesas Correntes;2.192.083,00;1.460.074,10;1.460.074,10;1.460.074,10
*********Modalidade da Despesa: Aplicacoes Diretas;2.192.083,00;1.460.074,10;1.460.074,10;1.460.074,10
**********Fonte: Tesouro Municipal;2.192.083,00;1.460.074,10;1.460.074,10;1.460.074,10
*******Elemento Economico: Auxilio-Transporte;301.943,00;221.925,20;221.925,12;221.925,12
********Categoria da Despesa: Despesas Correntes;301.943,00;221.925,20;221.925,12;221.925,12
*********Modalidade da Despesa: Aplicacoes Diretas;301.943,00;221.925,20;221.925,12;221.925,12
**********Fonte: Tesouro Municipal;301.943,00;221.925,20;221.925,12;221.925,12
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;20.943,42;20.943,42;20.943,42
********Categoria da Despesa: Despesas Correntes;0,00;20.943,42;20.943,42;20.943,42
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;20.943,42;20.943,42;20.943,42
**********Fonte: Tesouro Municipal;0,00;20.943,42;20.943,42;20.943,42
*******Elemento Economico: Diarias - Civil;3.241,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.241,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.241,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.241,00;0,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;129.729,00;64.864,50;13.778,18;13.778,18
********Categoria da Despesa: Despesas de Capital;129.729,00;64.864,50;13.778,18;13.778,18
*********Modalidade da Despesa: Aplicacoes Diretas;129.729,00;64.864,50;13.778,18;13.778,18
**********Fonte: Tesouro Municipal;129.729,00;64.864,50;13.778,18;13.778,18
*******Elemento Economico: Material de Consumo;324.322,00;301.458,48;200.314,21;121.864,20
********Categoria da Despesa: Despesas Correntes;324.322,00;301.458,48;200.314,21;121.864,20
*********Modalidade da Despesa: Aplicacoes Diretas;324.322,00;301.458,48;200.314,21;121.864,20
**********Fonte: Tesouro Municipal;324.322,00;301.458,48;200.314,21;121.864,20
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;3.243,00;5.270,10;5.270,10;5.051,44
********Categoria da Despesa: Despesas Correntes;3.243,00;5.270,10;5.270,10;5.051,44
*********Modalidade da Despesa: Aplicacoes Diretas;3.243,00;5.270,10;5.270,10;5.051,44
**********Fonte: Tesouro Municipal;3.243,00;5.270,10;5.270,10;5.051,44
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;3.243,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.243,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.243,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.243,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.835.967,00;1.725.342,67;1.478.818,58;1.150.754,72
********Categoria da Despesa: Despesas Correntes;1.835.967,00;1.725.342,67;1.478.818,58;1.150.754,72
*********Modalidade da Despesa: Aplicacoes Diretas;1.835.967,00;1.725.342,67;1.478.818,58;1.150.754,72
**********Fonte: Tesouro Municipal;1.835.967,00;1.725.342,67;1.478.818,58;1.150.754,72
*******Elemento Economico: Passagens e Despesas com Locomocao;3.243,00;1.948,23;1.948,23;1.948,23
********Categoria da Despesa: Despesas Correntes;3.243,00;1.948,23;1.948,23;1.948,23
*********Modalidade da Despesa: Aplicacoes Diretas;3.243,00;1.948,23;1.948,23;1.948,23
**********Fonte: Tesouro Municipal;3.243,00;1.948,23;1.948,23;1.948,23
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;13.365.511,00;13.846.505,54;13.846.505,54;13.846.505,54
********Categoria da Despesa: Despesas Correntes;13.365.511,00;13.846.505,54;13.846.505,54;13.846.505,54
*********Modalidade da Despesa: Aplicacoes Diretas;13.365.511,00;13.846.505,54;13.846.505,54;13.846.505,54
**********Fonte: Tesouro Municipal;13.365.511,00;13.846.505,54;13.846.505,54;13.846.505,54
******Projeto/Atividade: Conservacao de Imoveis Proprios e Locados das Subprefeituras;75.394,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;75.394,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;75.394,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;75.394,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;75.394,00;0,00;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;1.663.561,00;692.864,46;0,00;0,00
*****Programa: Aprimoramento da infraestrutura urbana;1.663.561,00;692.864,46;0,00;0,00
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Equipamentos das Subprefeituras;400.000,00;142.864,46;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;350.000,00;140.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;350.000,00;140.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;350.000,00;140.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;350.000,00;140.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;2.864,46;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;2.864,46;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;2.864,46;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;2.864,46;0,00;0,00
******Projeto/Atividade: E668 - Reforma Da Praca Jose Moreno - Tatuape, Onde Se Localizam As Bibliotecas Municipais Cassiano Ricardo E Hans Christian Andersen;150.000,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E69 - Revitalizacao Da Praca Kennedy  Bairro Da Mooca.;50.000,00;50.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;50.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
******Projeto/Atividade: E89 - Implantacao De Area De Lazer Praca No Antigo Terreno Da Empresa Esso No Bairro Da Mooca  Zona Leste.;20.000,00;20.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Intervencao, Urbanizacao e Melhoria de Bairros;1.043.561,00;480.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;56.524,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;56.524,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;56.524,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;56.524,00;0,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;526.094,00;290.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;526.094,00;290.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;526.094,00;290.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;526.094,00;290.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;460.943,00;190.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;460.943,00;190.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;460.943,00;190.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;460.943,00;190.000,00;0,00;0,00
****Sub-Funcao: Recuperacao de Areas Degradadas;1.000,00;1.000,00;0,00;0,00
*****Programa: Aprimoramento da infraestrutura urbana;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Obras e Servicos nas Areas de Riscos Geologicos;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;5.442.188,00;5.921.045,08;5.766.775,37;5.116.061,83
*****Programa: Aprimoramento da infraestrutura urbana;2.907.455,00;3.810.703,70;3.656.433,99;3.204.458,99
******Projeto/Atividade: Locacao de Veiculos Pesados, Maquinas e Equipamentos;943.110,00;382.352,20;376.592,45;338.920,88
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;943.110,00;382.352,20;376.592,45;338.920,88
********Categoria da Despesa: Despesas Correntes;943.110,00;382.352,20;376.592,45;338.920,88
*********Modalidade da Despesa: Aplicacoes Diretas;943.110,00;382.352,20;376.592,45;338.920,88
**********Fonte: Tesouro Municipal;943.110,00;382.352,20;376.592,45;338.920,88
******Projeto/Atividade: Manutencao de  Vias,  Logradouros e Areas Publicas;1.964.345,00;3.428.351,50;3.279.841,54;2.865.538,11
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;30.922,93;30.922,93;30.922,93
********Categoria da Despesa: Despesas Correntes;0,00;30.922,93;30.922,93;30.922,93
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;30.922,93;30.922,93;30.922,93
**********Fonte: Tesouro Municipal;0,00;30.922,93;30.922,93;30.922,93
*******Elemento Economico: Material de Consumo;502.036,00;521.036,00;372.526,04;318.526,04
********Categoria da Despesa: Despesas Correntes;502.036,00;521.036,00;372.526,04;318.526,04
*********Modalidade da Despesa: Aplicacoes Diretas;502.036,00;521.036,00;372.526,04;318.526,04
**********Fonte: Tesouro Municipal;502.036,00;521.036,00;372.526,04;318.526,04
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;5.138,00;5.138,00;5.138,00;3.047,74
********Categoria da Despesa: Despesas Correntes;5.138,00;5.138,00;5.138,00;3.047,74
*********Modalidade da Despesa: Aplicacoes Diretas;5.138,00;5.138,00;5.138,00;3.047,74
**********Fonte: Tesouro Municipal;5.138,00;5.138,00;5.138,00;3.047,74
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.457.171,00;2.871.254,57;2.871.254,57;2.513.041,40
********Categoria da Despesa: Despesas Correntes;1.457.171,00;2.871.254,57;2.871.254,57;2.513.041,40
*********Modalidade da Despesa: Aplicacoes Diretas;1.457.171,00;2.871.254,57;2.871.254,57;2.513.041,40
**********Fonte: Tesouro Municipal;1.457.171,00;2.871.254,57;2.871.254,57;2.513.041,40
*****Programa: Cidade mais verde;2.534.733,00;2.110.341,38;2.110.341,38;1.911.602,84
******Projeto/Atividade: Conservacao de Areas Verdes e Vegetacao Arborea;2.534.733,00;2.110.341,38;2.110.341,38;1.911.602,84
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;55.115,09;55.115,09;55.115,09
********Categoria da Despesa: Despesas Correntes;0,00;55.115,09;55.115,09;55.115,09
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;55.115,09;55.115,09;55.115,09
**********Fonte: Tesouro Municipal;0,00;55.115,09;55.115,09;55.115,09
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.534.733,00;2.055.226,29;2.055.226,29;1.856.487,75
********Categoria da Despesa: Despesas Correntes;2.534.733,00;2.055.226,29;2.055.226,29;1.856.487,75
*********Modalidade da Despesa: Aplicacoes Diretas;2.534.733,00;2.055.226,29;2.055.226,29;1.856.487,75
**********Fonte: Tesouro Municipal;2.534.733,00;2.055.226,29;2.055.226,29;1.856.487,75
****Sub-Funcao: Tecnologia da Informacao;130.000,00;50.000,00;39.469,53;39.469,53
*****Programa: Sistema de informacao e processamento de dados;130.000,00;50.000,00;39.469,53;39.469,53
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;130.000,00;50.000,00;39.469,53;39.469,53
*******Elemento Economico: Equipamentos e Material Permanente;35.000,00;17.500,00;17.087,00;17.087,00
********Categoria da Despesa: Despesas de Capital;35.000,00;17.500,00;17.087,00;17.087,00
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;17.500,00;17.087,00;17.087,00
**********Fonte: Tesouro Municipal;35.000,00;17.500,00;17.087,00;17.087,00
*******Elemento Economico: Material de Consumo;35.000,00;24.500,00;22.382,53;22.382,53
********Categoria da Despesa: Despesas Correntes;35.000,00;24.500,00;22.382,53;22.382,53
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;24.500,00;22.382,53;22.382,53
**********Fonte: Tesouro Municipal;35.000,00;24.500,00;22.382,53;22.382,53
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;60.000,00;8.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;60.000,00;8.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;60.000,00;8.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;60.000,00;8.000,00;0,00;0,00
*Orgao: Subprefeitura M´Boi Mirim;38.656.838,00;42.636.298,73;40.195.759,40;34.695.566,47
**Unidade: Administracao da Subprefeitura;38.656.838,00;42.636.298,73;40.195.759,40;34.695.566,47
***Funcao: Assistencia Social;417.239,00;417.896,88;328.058,92;311.028,64
****Sub-Funcao: Assistencia a Crianca e ao Adolescente;417.239,00;417.896,88;328.058,92;311.028,64
*****Programa: Fortalecimento da rede de protecao social - Basica;417.239,00;417.896,88;328.058,92;311.028,64
******Projeto/Atividade: Administracao dos Conselhos Tutelares;417.239,00;417.896,88;328.058,92;311.028,64
*******Elemento Economico: Equipamentos e Material Permanente;9.526,00;9.526,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;9.526,00;9.526,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.526,00;9.526,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.526,00;9.526,00;0,00;0,00
*******Elemento Economico: Material de Consumo;9.526,00;9.526,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;9.526,00;9.526,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.526,00;9.526,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.526,00;9.526,00;0,00;0,00
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;33.341,00;33.998,88;33.998,88;33.894,99
********Categoria da Despesa: Despesas Correntes;33.341,00;33.998,88;33.998,88;33.894,99
*********Modalidade da Despesa: Aplicacoes Diretas;33.341,00;33.998,88;33.998,88;33.894,99
**********Fonte: Tesouro Municipal;33.341,00;33.998,88;33.998,88;33.894,99
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;228.624,00;228.624,00;182.516,20;176.703,73
********Categoria da Despesa: Despesas Correntes;228.624,00;228.624,00;182.516,20;176.703,73
*********Modalidade da Despesa: Aplicacoes Diretas;228.624,00;228.624,00;182.516,20;176.703,73
**********Fonte: Tesouro Municipal;228.624,00;228.624,00;182.516,20;176.703,73
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;136.222,00;136.222,00;111.543,84;100.429,92
********Categoria da Despesa: Despesas Correntes;136.222,00;136.222,00;111.543,84;100.429,92
*********Modalidade da Despesa: Aplicacoes Diretas;136.222,00;136.222,00;111.543,84;100.429,92
**********Fonte: Tesouro Municipal;136.222,00;136.222,00;111.543,84;100.429,92
***Funcao: Cultura;544.435,00;594.435,00;500.650,05;183.088,28
****Sub-Funcao: Difusao Cultural;544.435,00;594.435,00;500.650,05;183.088,28
*****Programa: Promocao de atividades culturais;544.435,00;594.435,00;500.650,05;183.088,28
******Projeto/Atividade: E4685 - Reforma E Ampliacao Da Casa De Cultura De M'Boi Mirim.;250.000,00;250.000,00;247.415,58;83.493,81
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;250.000,00;250.000,00;247.415,58;83.493,81
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;247.415,58;83.493,81
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;247.415,58;83.493,81
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;247.415,58;83.493,81
******Projeto/Atividade: E4687 - Fomento Para Projeto De Cultura Da Casa Cultural De M'Boi Mirim.;100.000,00;100.000,00;97.990,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;100.000,00;100.000,00;97.990,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;97.990,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;97.990,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;97.990,00;0,00
******Projeto/Atividade: Operacao de Equipamentos de Cultura;194.435,00;244.435,00;155.244,47;99.594,47
*******Elemento Economico: Equipamentos e Material Permanente;59.125,00;67.759,40;36.267,60;0,00
********Categoria da Despesa: Despesas de Capital;59.125,00;67.759,40;36.267,60;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;59.125,00;67.759,40;36.267,60;0,00
