Seleção;Orçado;Atualizado;Empenhado;Liquidado
*******Elemento Econômico: Outros Auxílios Financeiros a Pessoas Físicas;63.070,00;63.070,00;17.000,00;17.000,00
********Categoria da Despesa: Despesas Correntes;63.070,00;63.070,00;17.000,00;17.000,00
*********Modalidade da Despesa: Aplicações Diretas;63.070,00;63.070,00;17.000,00;17.000,00
**********Fonte: Tesouro Municipal;63.070,00;63.070,00;17.000,00;17.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;4.366,00;4.366,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;4.366,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;4.366,00;4.366,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;4.366,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;142.995,00;142.995,00;18.914,17;16.653,89
********Categoria da Despesa: Despesas Correntes;142.995,00;142.995,00;18.914,17;16.653,89
*********Modalidade da Despesa: Aplicações Diretas;142.995,00;142.995,00;18.914,17;16.653,89
**********Fonte: Tesouro Municipal;142.995,00;142.995,00;18.914,17;16.653,89
***Função: Cultura;316.291,00;316.291,00;110.713,30;92.551,46
****Sub-Função: Difusão Cultural;316.291,00;316.291,00;110.713,30;92.551,46
*****Programa: Promoção de Desenvolvimento Local;316.291,00;316.291,00;110.713,30;92.551,46
******Projeto/Atividade: Operação de Equipamentos de Cultura;316.291,00;316.291,00;110.713,30;92.551,46
*******Elemento Econômico: Equipamentos e Material Permanente;11.285,00;11.285,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;11.285,00;11.285,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;11.285,00;11.285,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.285,00;11.285,00;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;44.681,00;44.681,00;41.697,48;36.061,68
********Categoria da Despesa: Despesas Correntes;44.681,00;44.681,00;41.697,48;36.061,68
*********Modalidade da Despesa: Aplicações Diretas;44.681,00;44.681,00;41.697,48;36.061,68
**********Fonte: Tesouro Municipal;44.681,00;44.681,00;41.697,48;36.061,68
*******Elemento Econômico: Material de Consumo;14.690,00;14.690,00;4.330,76;4.330,76
********Categoria da Despesa: Despesas Correntes;14.690,00;14.690,00;4.330,76;4.330,76
*********Modalidade da Despesa: Aplicações Diretas;14.690,00;14.690,00;4.330,76;4.330,76
**********Fonte: Tesouro Municipal;14.690,00;14.690,00;4.330,76;4.330,76
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;35.367,00;35.367,00;26.700,00;24.980,00
********Categoria da Despesa: Despesas Correntes;35.367,00;35.367,00;26.700,00;24.980,00
*********Modalidade da Despesa: Aplicações Diretas;35.367,00;35.367,00;26.700,00;24.980,00
**********Fonte: Tesouro Municipal;35.367,00;35.367,00;26.700,00;24.980,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;210.268,00;210.268,00;37.985,06;27.179,02
********Categoria da Despesa: Despesas Correntes;210.268,00;210.268,00;37.985,06;27.179,02
*********Modalidade da Despesa: Aplicações Diretas;210.268,00;210.268,00;37.985,06;27.179,02
**********Fonte: Tesouro Municipal;210.268,00;210.268,00;37.985,06;27.179,02
***Função: Desporto e Lazer;150.000,00;1.000,00;0,00;0,00
****Sub-Função: Desporto Comunitário;150.000,00;1.000,00;0,00;0,00
*****Programa: Políticas Públicas de Esporte, Lazer e Recreação;150.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Arquibancada e Alambrado do CDC - Praça de Esporte Valdemar Antonio da Silva, Localizado na Rua Professor Thiré, 125  Vila Nhocuné  Penha. - E1152;150.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;150.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;150.000,00;1.000,00;0,00;0,00
***Função: Direitos da Cidadania;3.000,00;3.000,00;0,00;0,00
****Sub-Função: Direitos Individuais, Coletivos e Difusos;3.000,00;3.000,00;0,00;0,00
*****Programa: Promoção da Cidadania;3.000,00;3.000,00;0,00;0,00
******Projeto/Atividade: Conselho de Meio Ambiente, Desenvolvimento Sustentável e Cultura da Paz, conf. Portaria Intersecretarial nº 05 - E3922;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Criação da Sala do Cidadão - E3922;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Criação de Conselho de Representantes da Comunidade - E3922;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
***Função: Saneamento;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
****Sub-Função: Saneamento Básico Urbano;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
*****Programa: Prevenção a Enchentes;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
******Projeto/Atividade: Conservação de Galerias, Canais, Córregos e Serviços Complementares;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
********Categoria da Despesa: Despesas Correntes;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
*********Modalidade da Despesa: Aplicações Diretas;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
**********Fonte: Tesouro Municipal;3.815.560,00;3.815.560,00;3.379.159,52;2.980.145,75
***Função: Urbanismo;40.633.507,00;40.072.059,19;30.111.683,34;27.199.426,80
****Sub-Função: Administração Geral;21.170.916,00;18.754.916,00;16.927.461,04;16.378.608,51
*****Programa: Suporte Administrativo;21.170.916,00;18.754.916,00;16.927.461,04;16.378.608,51
******Projeto/Atividade: Administração da Subprefeitura;21.079.661,00;18.663.661,00;16.912.531,85;16.363.679,32
*******Elemento Econômico: Auxílio-Alimentação;2.563.792,00;2.563.792,00;2.001.886,00;2.001.886,00
********Categoria da Despesa: Despesas Correntes;2.563.792,00;2.563.792,00;2.001.886,00;2.001.886,00
*********Modalidade da Despesa: Aplicações Diretas;2.563.792,00;2.563.792,00;2.001.886,00;2.001.886,00
**********Fonte: Tesouro Municipal;2.563.792,00;2.563.792,00;2.001.886,00;2.001.886,00
*******Elemento Econômico: Auxílio-Transporte;522.900,00;522.900,00;327.047,79;327.047,79
********Categoria da Despesa: Despesas Correntes;522.900,00;522.900,00;327.047,79;327.047,79
*********Modalidade da Despesa: Aplicações Diretas;522.900,00;522.900,00;327.047,79;327.047,79
**********Fonte: Tesouro Municipal;522.900,00;522.900,00;327.047,79;327.047,79
*******Elemento Econômico: Equipamentos e Material Permanente;41.300,00;41.300,00;15.344,00;15.344,00
********Categoria da Despesa: Despesas de Capital;41.300,00;41.300,00;15.344,00;15.344,00
*********Modalidade da Despesa: Aplicações Diretas;41.300,00;41.300,00;15.344,00;15.344,00
**********Fonte: Tesouro Municipal;41.300,00;41.300,00;15.344,00;15.344,00
*******Elemento Econômico: Material de Consumo;340.603,00;340.603,00;134.731,18;126.650,06
********Categoria da Despesa: Despesas Correntes;340.603,00;340.603,00;134.731,18;126.650,06
*********Modalidade da Despesa: Aplicações Diretas;340.603,00;340.603,00;134.731,18;126.650,06
**********Fonte: Tesouro Municipal;340.603,00;340.603,00;134.731,18;126.650,06
*******Elemento Econômico: Obrigações Tributárias e Contributivas;36.502,00;36.502,00;10.552,00;8.673,58
********Categoria da Despesa: Despesas Correntes;36.502,00;36.502,00;10.552,00;8.673,58
*********Modalidade da Despesa: Aplicações Diretas;36.502,00;36.502,00;10.552,00;8.673,58
**********Fonte: Tesouro Municipal;36.502,00;36.502,00;10.552,00;8.673,58
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;3.651,00;3.651,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.651,00;3.651,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.651,00;3.651,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.651,00;3.651,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.663.178,00;2.663.178,00;1.934.170,52;1.395.277,53
********Categoria da Despesa: Despesas Correntes;2.663.178,00;2.663.178,00;1.934.170,52;1.395.277,53
*********Modalidade da Despesa: Aplicações Diretas;2.663.178,00;2.663.178,00;1.934.170,52;1.395.277,53
**********Fonte: Tesouro Municipal;2.663.178,00;2.663.178,00;1.934.170,52;1.395.277,53
*******Elemento Econômico: Passagens e Despesas com Locomoção;2.620,00;2.620,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.620,00;2.620,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;2.620,00;2.620,00;0,00;0,00
**********Fonte: Tesouro Municipal;2.620,00;2.620,00;0,00;0,00
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;14.905.115,00;12.489.115,00;12.488.800,36;12.488.800,36
********Categoria da Despesa: Despesas Correntes;14.905.115,00;12.489.115,00;12.488.800,36;12.488.800,36
*********Modalidade da Despesa: Aplicações Diretas;14.905.115,00;12.489.115,00;12.488.800,36;12.488.800,36
**********Fonte: Tesouro Municipal;14.905.115,00;12.489.115,00;12.488.800,36;12.488.800,36
******Projeto/Atividade: Conservação de Imóveis Próprios e Locados das Subprefeituras;91.255,00;91.255,00;14.929,19;14.929,19
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;91.255,00;91.255,00;14.929,19;14.929,19
********Categoria da Despesa: Despesas Correntes;91.255,00;91.255,00;14.929,19;14.929,19
*********Modalidade da Despesa: Aplicações Diretas;91.255,00;91.255,00;14.929,19;14.929,19
**********Fonte: Tesouro Municipal;91.255,00;91.255,00;14.929,19;14.929,19
****Sub-Função: Infra-Estrutura Urbana;4.797.177,00;6.815.569,60;2.175.933,95;1.216.924,24
*****Programa: Promoção de Desenvolvimento Local;361.369,00;361.369,00;258.927,42;258.927,42
******Projeto/Atividade: Construção, Ampliação e Reforma de Equipamentos das Subprefeituras;361.369,00;361.369,00;258.927,42;258.927,42
*******Elemento Econômico: Obras e Instalações;347.968,00;347.968,00;258.927,42;258.927,42
********Categoria da Despesa: Despesas de Capital;347.968,00;347.968,00;258.927,42;258.927,42
*********Modalidade da Despesa: Aplicações Diretas;347.968,00;347.968,00;258.927,42;258.927,42
**********Fonte: Tesouro Municipal;347.968,00;347.968,00;258.927,42;258.927,42
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;13.401,00;13.401,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;13.401,00;13.401,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;13.401,00;13.401,00;0,00;0,00
**********Fonte: Tesouro Municipal;13.401,00;13.401,00;0,00;0,00
*****Programa: Revitalização de Bairros;4.435.808,00;6.454.200,60;1.917.006,53;957.996,82
******Projeto/Atividade: Intervenção, Urbanização e Melhoria de Bairros;3.355.808,00;5.576.808,00;1.917.006,53;957.996,82
*******Elemento Econômico: Material de Consumo;145.345,00;145.345,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;145.345,00;145.345,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;145.345,00;145.345,00;0,00;0,00
**********Fonte: Tesouro Municipal;145.345,00;145.345,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;2.142.765,00;2.696.765,00;1.101.824,47;666.425,67
********Categoria da Despesa: Despesas de Capital;2.142.765,00;2.696.765,00;1.101.824,47;666.425,67
*********Modalidade da Despesa: Aplicações Diretas;2.142.765,00;2.696.765,00;1.101.824,47;666.425,67
**********Fonte: Receita Condicionada;537.015,00;151.015,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.605.750,00;2.545.750,00;1.101.824,47;666.425,67
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.067.698,00;2.734.698,00;815.182,06;291.571,15
********Categoria da Despesa: Despesas de Capital;1.067.698,00;2.734.698,00;815.182,06;291.571,15
*********Modalidade da Despesa: Aplicações Diretas;1.067.698,00;2.734.698,00;815.182,06;291.571,15
**********Fonte: Tesouro Municipal;1.067.698,00;2.734.698,00;815.182,06;291.571,15
******Projeto/Atividade: Pavimentação da R. Canaã (cep 03717-035) no Jardim Piratininga - SP PE - E1386;75.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;75.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;75.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;75.000,00;0,00;0,00;0,00
**********Fonte: Receita Condicionada;75.000,00;0,00;0,00;0,00
******Projeto/Atividade: Pavimentação da R. Ilha Dourada Travessa da R. Colônia Leopoldina (Altura da R. Belém Santos), Vila Silvia - SP PE - E1387;75.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;75.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;75.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;75.000,00;0,00;0,00;0,00
**********Fonte: Receita Condicionada;75.000,00;0,00;0,00;0,00
******Projeto/Atividade: Pavimentação da Rua Beteu  Jardim Piratininga (SP/PE) - E595;50.000,00;29.914,55;0,00;0,00
*******Elemento Econômico: Obras e Instalações;50.000,00;29.914,55;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;29.914,55;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;29.914,55;0,00;0,00
**********Fonte: Receita Condicionada;50.000,00;29.914,55;0,00;0,00
******Projeto/Atividade: Pavimentação das Ruas: Gálatas, Corintios, Tiago e Mateus, Todas no Jardim Piratininga, Sub. Distrito Cangaiba - E1263;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Receita Condicionada;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Praça Baixa do Riachão  Cidade Patriarca - E1614;170.000,00;170.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;170.000,00;170.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;170.000,00;170.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;170.000,00;170.000,00;0,00;0,00
**********Fonte: Receita Condicionada;170.000,00;170.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Praça Dilva Gomes  Arthur Alvim - E1616;170.000,00;170.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;170.000,00;170.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;170.000,00;170.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;170.000,00;170.000,00;0,00;0,00
**********Fonte: Receita Condicionada;170.000,00;170.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Praça Fernão Albernaz  Vila Talarico - E1612;170.000,00;137.478,05;0,00;0,00
*******Elemento Econômico: Obras e Instalações;170.000,00;137.478,05;0,00;0,00
********Categoria da Despesa: Despesas de Capital;170.000,00;137.478,05;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;170.000,00;137.478,05;0,00;0,00
**********Fonte: Receita Condicionada;170.000,00;137.478,05;0,00;0,00
******Projeto/Atividade: Reforma da Praça São Domingos da Prata  Cidade Patriarca - E1613;170.000,00;170.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;170.000,00;170.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;170.000,00;170.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;170.000,00;170.000,00;0,00;0,00
**********Fonte: Receita Condicionada;170.000,00;170.000,00;0,00;0,00
****Sub-Função: Recuperação de Áreas Degradadas;430.931,00;430.931,00;14.963,99;14.963,99
*****Programa: Contenção em Áreas de Risco Geológico;430.931,00;430.931,00;14.963,99;14.963,99
******Projeto/Atividade: Obras e Serviços nas Áreas de Riscos Geológicos;430.931,00;430.931,00;14.963,99;14.963,99
*******Elemento Econômico: Obras e Instalações;430.931,00;430.931,00;14.963,99;14.963,99
********Categoria da Despesa: Despesas de Capital;430.931,00;430.931,00;14.963,99;14.963,99
*********Modalidade da Despesa: Aplicações Diretas;430.931,00;430.931,00;14.963,99;14.963,99
**********Fonte: Tesouro Municipal;430.931,00;430.931,00;14.963,99;14.963,99
