Seleção;Orçado;Atualizado;Empenhado;Liquidado
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.663.410,00;1.873.441,66;1.873.441,66;1.672.641,66
********Categoria da Despesa: Despesas Correntes;1.663.410,00;1.873.441,66;1.873.441,66;1.672.641,66
*********Modalidade da Despesa: Aplicações Diretas;1.663.410,00;1.873.441,66;1.873.441,66;1.672.641,66
**********Fonte: Tesouro Municipal;1.663.410,00;1.873.441,66;1.873.441,66;1.672.641,66
****Sub-Função: Tecnologia da Informação;140.000,00;100.000,00;82.150,17;76.991,00
*****Programa: Sistema de informação e processamento de dados;140.000,00;100.000,00;82.150,17;76.991,00
******Projeto/Atividade: Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação;140.000,00;100.000,00;82.150,17;76.991,00
*******Elemento Econômico: Equipamentos e Material Permanente;25.000,00;12.500,00;990,00;990,00
********Categoria da Despesa: Despesas de Capital;25.000,00;12.500,00;990,00;990,00
*********Modalidade da Despesa: Aplicações Diretas;25.000,00;12.500,00;990,00;990,00
**********Fonte: Tesouro Municipal;25.000,00;12.500,00;990,00;990,00
*******Elemento Econômico: Material de Consumo;45.000,00;31.500,00;27.989,75;27.989,75
********Categoria da Despesa: Despesas Correntes;45.000,00;31.500,00;27.989,75;27.989,75
*********Modalidade da Despesa: Aplicações Diretas;45.000,00;31.500,00;27.989,75;27.989,75
**********Fonte: Tesouro Municipal;45.000,00;31.500,00;27.989,75;27.989,75
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;70.000,00;56.000,00;53.170,42;48.011,25
********Categoria da Despesa: Despesas Correntes;70.000,00;56.000,00;53.170,42;48.011,25
*********Modalidade da Despesa: Aplicações Diretas;70.000,00;56.000,00;53.170,42;48.011,25
**********Fonte: Tesouro Municipal;70.000,00;56.000,00;53.170,42;48.011,25
*Orgão: Subprefeitura São Mateus;33.789.768,00;40.404.405,37;39.470.984,75;35.085.928,22
**Unidade: Administração da Subprefeitura;33.789.768,00;40.404.405,37;39.470.984,75;35.085.928,22
***Função: Assistência Social;157.184,00;185.768,94;169.360,26;165.149,65
****Sub-Função: Assistência a Criança e ao Adolescente;157.184,00;185.768,94;169.360,26;165.149,65
*****Programa: Fortalecimento da rede de proteção social - Básica;157.184,00;185.768,94;169.360,26;165.149,65
******Projeto/Atividade: Administração dos Conselhos Tutelares;157.184,00;185.768,94;169.360,26;165.149,65
*******Elemento Econômico: Equipamentos e Material Permanente;10.805,00;10.805,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.805,00;10.805,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.805,00;10.805,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.805,00;10.805,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;12.967,00;3.890,10;0,00;0,00
********Categoria da Despesa: Despesas Correntes;12.967,00;3.890,10;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;12.967,00;3.890,10;0,00;0,00
**********Fonte: Tesouro Municipal;12.967,00;3.890,10;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;12.246,00;17.001,24;17.001,06;17.001,00
********Categoria da Despesa: Despesas Correntes;12.246,00;17.001,24;17.001,06;17.001,00
*********Modalidade da Despesa: Aplicações Diretas;12.246,00;17.001,24;17.001,06;17.001,00
**********Fonte: Tesouro Municipal;12.246,00;17.001,24;17.001,06;17.001,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;64.833,00;85.006,20;85.006,20;85.006,20
********Categoria da Despesa: Despesas Correntes;64.833,00;85.006,20;85.006,20;85.006,20
*********Modalidade da Despesa: Aplicações Diretas;64.833,00;85.006,20;85.006,20;85.006,20
**********Fonte: Tesouro Municipal;64.833,00;85.006,20;85.006,20;85.006,20
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;56.333,00;69.066,40;67.353,00;63.142,45
********Categoria da Despesa: Despesas Correntes;56.333,00;69.066,40;67.353,00;63.142,45
*********Modalidade da Despesa: Aplicações Diretas;56.333,00;69.066,40;67.353,00;63.142,45
**********Fonte: Tesouro Municipal;56.333,00;69.066,40;67.353,00;63.142,45
***Função: Comércio e Serviços;100.000,00;100.000,00;0,00;0,00
****Sub-Função: Turismo;100.000,00;100.000,00;0,00;0,00
*****Programa: Afirmação da cidade como referência mundial em eventos e turismo;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E3126 - Eventos Em São Mateus;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
***Função: Cultura;87.324,00;87.324,00;81.106,10;73.251,10
****Sub-Função: Difusão Cultural;87.324,00;87.324,00;81.106,10;73.251,10
*****Programa: Promoção de atividades culturais;87.324,00;87.324,00;81.106,10;73.251,10
******Projeto/Atividade: Operação de Equipamentos de Cultura;87.324,00;87.324,00;81.106,10;73.251,10
*******Elemento Econômico: Equipamentos e Material Permanente;4.366,00;4.100,00;4.100,00;4.100,00
********Categoria da Despesa: Despesas de Capital;4.366,00;4.100,00;4.100,00;4.100,00
*********Modalidade da Despesa: Aplicações Diretas;4.366,00;4.100,00;4.100,00;4.100,00
**********Fonte: Tesouro Municipal;4.366,00;4.100,00;4.100,00;4.100,00
*******Elemento Econômico: Locação de Mão-de-Obra;4.366,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.366,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;4.366,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.366,00;0,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;13.099,00;4.000,00;2.425,22;2.425,22
********Categoria da Despesa: Despesas Correntes;13.099,00;4.000,00;2.425,22;2.425,22
*********Modalidade da Despesa: Aplicações Diretas;13.099,00;4.000,00;2.425,22;2.425,22
**********Fonte: Tesouro Municipal;13.099,00;4.000,00;2.425,22;2.425,22
*******Elemento Econômico: Obrigações Tributárias e Contributivas;0,00;2.746,20;2.180,00;2.180,00
********Categoria da Despesa: Despesas Correntes;0,00;2.746,20;2.180,00;2.180,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;2.746,20;2.180,00;2.180,00
**********Fonte: Tesouro Municipal;0,00;2.746,20;2.180,00;2.180,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;42.243,00;53.227,80;52.900,00;49.400,00
********Categoria da Despesa: Despesas Correntes;42.243,00;53.227,80;52.900,00;49.400,00
*********Modalidade da Despesa: Aplicações Diretas;42.243,00;53.227,80;52.900,00;49.400,00
**********Fonte: Tesouro Municipal;42.243,00;53.227,80;52.900,00;49.400,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;23.250,00;23.250,00;19.500,88;15.145,88
********Categoria da Despesa: Despesas Correntes;23.250,00;23.250,00;19.500,88;15.145,88
*********Modalidade da Despesa: Aplicações Diretas;23.250,00;23.250,00;19.500,88;15.145,88
**********Fonte: Tesouro Municipal;23.250,00;23.250,00;19.500,88;15.145,88
***Função: Desporto e Lazer;260.000,00;110.000,00;0,00;0,00
****Sub-Função: Desporto Comunitário;260.000,00;110.000,00;0,00;0,00
*****Programa: Consolidação da cidade como marco nacional em esporte e lazer;260.000,00;110.000,00;0,00;0,00
******Projeto/Atividade: E2856 - Melhorias No Campo De Futebol, Com Construção De Vestiários E Alambrado, Na Rua Borzeguim Com Rua Vilza, Jardim Nova Vitória, Subprefeitura De São Mateus.;150.000,00;0,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;150.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;150.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;150.000,00;0,00;0,00;0,00
******Projeto/Atividade: E3124 - Aquisição De Equipamentos Para Prática De Ginástica E Exercícios Físicos Em Especial Para 3ª Idade Em Praças De São Mateus;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E3125 - Realização De Eventos Esportivos - Corrida Rústica De São Mateus;10.000,00;10.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
***Função: Saneamento;7.729.526,00;9.912.186,09;9.745.004,63;8.576.077,51
****Sub-Função: Infra-Estrutura Urbana;13.000,00;13.000,00;0,00;0,00
*****Programa: Melhoria da drenagem urbana;13.000,00;13.000,00;0,00;0,00
******Projeto/Atividade: E3141 - Contenção De Margens Do Córrego Localizado Na Av. Bassano Del Grappa  Jd. Vila Carrão.;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3143 - Contenção De Margens Na Rua Da Amizade  Jd. Vila Carrão;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3153 - Contenção De Margens Do Córrego Localizado Na Favela Do Colonial;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3159 - Contenção De Margens Do Córrego Localizado Na Rua Itapirinaia  Pq. São Lourenço;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3160 - Contenção De Margens Do Córrego Localizado Na Rua Vitaliano Rotellini  Vila Flávia;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3161 - Contenção De Margens Do Córrego Localizado Na Rua Borzeguim  Jd. Alto Alegre;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3168 - Contenção De Margens Do Córrego Localizado Na Rua Embitiba  Jd. Gonçalo;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3170 - Contenção De Margens Do Córrego Localizado Na Rua Engenho Novo  Jd. Tiete;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3172 - Contenção De Margens Do Córrego Localizado Na Rua João Máximo De Carvalho  Jd. Iguatemi;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3174 - Contenção De Margens Do Córrego Localizado Na Rua Taurus  Sítio Dos Franças;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3176 - Contenção De Margens No Córrego Localizado Na Rua Pedro Cardoso Do Prado  Pq. São Rafael;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3178 - Contenção De Margens Do Córrego Localizado Na Av. Ministro José Américo De Almeida  Jd. Tietê;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: E3179 - Contenção De Margens Do Córrego Localizado Na Rua Do Campinho  Recanto Verde Sol;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Função: Saneamento Básico Urbano;7.716.526,00;9.899.186,09;9.745.004,63;8.576.077,51
*****Programa: Melhoria da drenagem urbana;7.716.526,00;9.899.186,09;9.745.004,63;8.576.077,51
******Projeto/Atividade: Limpeza de Boca de Lobo e Poços de Visita;374.000,00;1.236.274,68;1.218.047,48;970.246,91
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;374.000,00;1.236.274,68;1.218.047,48;970.246,91
********Categoria da Despesa: Despesas Correntes;374.000,00;1.236.274,68;1.218.047,48;970.246,91
*********Modalidade da Despesa: Aplicações Diretas;374.000,00;1.236.274,68;1.218.047,48;970.246,91
**********Fonte: Tesouro Municipal;374.000,00;1.236.274,68;1.218.047,48;970.246,91
******Projeto/Atividade: Limpeza Manual de Córregos;390.750,00;765.860,93;765.860,93;691.387,01
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;390.750,00;765.860,93;765.860,93;691.387,01
********Categoria da Despesa: Despesas Correntes;390.750,00;765.860,93;765.860,93;691.387,01
*********Modalidade da Despesa: Aplicações Diretas;390.750,00;765.860,93;765.860,93;691.387,01
**********Fonte: Tesouro Municipal;390.750,00;765.860,93;765.860,93;691.387,01
******Projeto/Atividade: Limpeza Mecânica de Córregos;408.939,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;408.939,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;408.939,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;408.939,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;408.939,00;0,00;0,00;0,00
******Projeto/Atividade: Manutenção de Galerias, Canais, Córregos;2.474.000,00;1.333.045,70;1.333.045,70;1.207.645,70
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.474.000,00;1.333.045,70;1.333.045,70;1.207.645,70
********Categoria da Despesa: Despesas Correntes;2.474.000,00;1.333.045,70;1.333.045,70;1.207.645,70
*********Modalidade da Despesa: Aplicações Diretas;2.474.000,00;1.333.045,70;1.333.045,70;1.207.645,70
**********Fonte: Tesouro Municipal;2.474.000,00;1.333.045,70;1.333.045,70;1.207.645,70
******Projeto/Atividade: Manutenção de Piscinões;4.068.837,00;6.564.004,78;6.428.050,52;5.706.797,89
*******Elemento Econômico: Material de Consumo;525.675,00;103.015,58;0,00;0,00
********Categoria da Despesa: Despesas Correntes;525.675,00;103.015,58;0,00;0,00
