Seleção;Orçado;Atualizado;Empenhado;Liquidado
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Cantinho dos Imigrantes;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Cel. Sandoval de Figueiredo;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Domingos Frangione;250.000,00;250.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;250.000,00;250.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;250.000,00;250.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;250.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Gen. Humberto de S. Mello;300.000,00;300.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;300.000,00;300.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;300.000,00;300.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;300.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Kantuta;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Maria José;80.000,00;80.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;80.000,00;80.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;80.000,00;80.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;80.000,00;80.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;80.000,00;80.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Padre Bento;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma da Pça Pérsio Molina;30.000,00;30.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;30.000,00;30.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;30.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;30.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma do Largo São José do Maranhão;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: E6212 - Revitalização e Reforma do Largo Senador Moraes de Barros;230.000,00;230.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;230.000,00;230.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;230.000,00;230.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;230.000,00;230.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;230.000,00;230.000,00;0,00;0,00
******Projeto/Atividade: Intervenção, Urbanização e Melhoria de Bairros;1.100.000,00;1.100.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;510.000,00;510.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;510.000,00;510.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;510.000,00;510.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;510.000,00;510.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;580.000,00;580.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;580.000,00;580.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;580.000,00;580.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;580.000,00;580.000,00;0,00;0,00
****Sub-Função: Serviços Urbanos;8.895.163,00;8.895.163,00;8.358.083,00;435.773,18
*****Programa: Aprimoramento da infraestrutura urbana;5.562.258,00;5.562.258,00;5.025.178,00;82.364,96
******Projeto/Atividade: E6212 - Aquisição e Instalação de 300 Unidades de Rampas de Acessibilidade nos Distritos: Mooca, Brás, Pari e Água Rasa;200.000,00;200.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;200.000,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;200.000,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;0,00;0,00
******Projeto/Atividade: Locação de Veículos Pesados, Máquinas e Equipamentos;534.474,00;534.474,00;534.474,00;32.780,96
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;534.474,00;534.474,00;534.474,00;32.780,96
********Categoria da Despesa: Despesas Correntes;534.474,00;534.474,00;534.474,00;32.780,96
*********Modalidade da Despesa: Aplicações Diretas;534.474,00;534.474,00;534.474,00;32.780,96
**********Fonte: Tesouro Municipal;534.474,00;534.474,00;534.474,00;32.780,96
******Projeto/Atividade: Manutenção de  Vias,  Logradouros e Áreas Públicas;4.827.784,00;4.827.784,00;4.490.704,00;49.584,00
*******Elemento Econômico: Material de Consumo;542.199,00;542.199,00;210.668,00;0,00
********Categoria da Despesa: Despesas Correntes;542.199,00;542.199,00;210.668,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;542.199,00;542.199,00;210.668,00;0,00
**********Fonte: Tesouro Municipal;542.199,00;542.199,00;210.668,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;5.549,00;5.549,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.549,00;5.549,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;5.549,00;5.549,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.549,00;5.549,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.280.036,00;4.280.036,00;4.280.036,00;49.584,00
********Categoria da Despesa: Despesas Correntes;4.280.036,00;4.280.036,00;4.280.036,00;49.584,00
*********Modalidade da Despesa: Aplicações Diretas;4.280.036,00;4.280.036,00;4.280.036,00;49.584,00
**********Fonte: Tesouro Municipal;4.280.036,00;4.280.036,00;4.280.036,00;49.584,00
*****Programa: Cidade mais verde;3.332.905,00;3.332.905,00;3.332.905,00;353.408,22
******Projeto/Atividade: Conservação de Áreas Verdes e Vegetação Arbórea;3.332.905,00;3.332.905,00;3.332.905,00;353.408,22
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.332.905,00;3.332.905,00;3.332.905,00;353.408,22
********Categoria da Despesa: Despesas Correntes;3.332.905,00;3.332.905,00;3.332.905,00;353.408,22
*********Modalidade da Despesa: Aplicações Diretas;3.332.905,00;3.332.905,00;3.332.905,00;353.408,22
**********Fonte: Tesouro Municipal;3.332.905,00;3.332.905,00;3.332.905,00;353.408,22
*Orgão: Subprefeitura M´Boi Mirim;36.347.380,00;33.144.133,12;17.177.134,11;1.636.824,20
**Unidade: Administração da Subprefeitura;36.347.380,00;33.144.133,12;17.177.134,11;1.636.824,20
***Função: Assistência Social;492.049,00;492.049,00;322.470,68;47.629,14
****Sub-Função: Assistência a Criança e ao Adolescente;492.049,00;492.049,00;322.470,68;47.629,14
*****Programa: Fortalecimento da rede de proteção social - Básica;492.049,00;492.049,00;322.470,68;47.629,14
******Projeto/Atividade: Administração dos Conselhos Tutelares;492.049,00;492.049,00;322.470,68;47.629,14
*******Elemento Econômico: Equipamentos e Material Permanente;5.250,00;5.250,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;5.250,00;5.250,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;5.250,00;5.250,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.250,00;5.250,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;5.250,00;5.250,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.250,00;5.250,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;5.250,00;5.250,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.250,00;5.250,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;42.000,00;42.000,00;16.002,80;3.611,80
********Categoria da Despesa: Despesas Correntes;42.000,00;42.000,00;16.002,80;3.611,80
*********Modalidade da Despesa: Aplicações Diretas;42.000,00;42.000,00;16.002,80;3.611,80
**********Fonte: Tesouro Municipal;42.000,00;42.000,00;16.002,80;3.611,80
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;295.702,00;295.702,00;244.651,36;34.491,54
********Categoria da Despesa: Despesas Correntes;295.702,00;295.702,00;244.651,36;34.491,54
*********Modalidade da Despesa: Aplicações Diretas;295.702,00;295.702,00;244.651,36;34.491,54
**********Fonte: Tesouro Municipal;295.702,00;295.702,00;244.651,36;34.491,54
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;143.847,00;143.847,00;61.816,52;9.525,80
********Categoria da Despesa: Despesas Correntes;143.847,00;143.847,00;61.816,52;9.525,80
*********Modalidade da Despesa: Aplicações Diretas;143.847,00;143.847,00;61.816,52;9.525,80
**********Fonte: Tesouro Municipal;143.847,00;143.847,00;61.816,52;9.525,80
***Função: Cultura;4.000,00;4.000,00;0,00;0,00
****Sub-Função: Difusão Cultural;4.000,00;4.000,00;0,00;0,00
*****Programa: Promoção de atividades culturais;4.000,00;4.000,00;0,00;0,00
******Projeto/Atividade: Apoio e Incentivo às Feiras de Artes e Artesanatos;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Potencialização das Atividades Culturais Sacolão das Artes Parque Santo Antonio;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Casa de Cultura M' Boi Mirim;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma do Sacolão das Artes Parque Santo Antonio;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
***Função: Saneamento;8.203.159,00;4.999.912,12;3.125.512,12;0,00
****Sub-Função: Saneamento Básico Urbano;8.203.159,00;4.999.912,12;3.125.512,12;0,00
*****Programa: Melhoria da drenagem urbana;8.203.159,00;4.999.912,12;3.125.512,12;0,00
******Projeto/Atividade: Limpeza de Boca de Lobo e Poços de Visita;3.305.563,00;102.316,12;102.316,12;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.305.563,00;102.316,12;102.316,12;0,00
********Categoria da Despesa: Despesas Correntes;3.305.563,00;102.316,12;102.316,12;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.305.563,00;102.316,12;102.316,12;0,00
**********Fonte: Tesouro Municipal;3.305.563,00;102.316,12;102.316,12;0,00
******Projeto/Atividade: Limpeza Manual de Córregos;1.267.596,00;1.267.596,00;1.267.596,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.267.596,00;1.267.596,00;1.267.596,00;0,00
********Categoria da Despesa: Despesas Correntes;1.267.596,00;1.267.596,00;1.267.596,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.267.596,00;1.267.596,00;1.267.596,00;0,00
**********Fonte: Tesouro Municipal;1.267.596,00;1.267.596,00;1.267.596,00;0,00
******Projeto/Atividade: Limpeza Mecânica de Córregos;1.874.400,00;1.874.400,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.874.400,00;1.874.400,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.874.400,00;1.874.400,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.874.400,00;1.874.400,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.874.400,00;1.874.400,00;0,00;0,00
******Projeto/Atividade: Manutenção de Galerias, Canais, Córregos;1.755.600,00;1.755.600,00;1.755.600,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.755.600,00;1.755.600,00;1.755.600,00;0,00
********Categoria da Despesa: Despesas Correntes;1.755.600,00;1.755.600,00;1.755.600,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.755.600,00;1.755.600,00;1.755.600,00;0,00
**********Fonte: Tesouro Municipal;1.755.600,00;1.755.600,00;1.755.600,00;0,00
***Função: Segurança Pública;3.000,00;3.000,00;0,00;0,00
****Sub-Função: Defesa Civil;3.000,00;3.000,00;0,00;0,00
*****Programa: Defesa Civil - Prevenção e Emergência;3.000,00;3.000,00;0,00;0,00
******Projeto/Atividade: Manutenção Defesa Civil;3.000,00;3.000,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
***Função: Urbanismo;27.645.172,00;27.645.172,00;13.729.151,31;1.589.195,06
****Sub-Função: Administração Geral;11.632.490,00;11.632.490,00;3.064.736,92;1.587.215,06
*****Programa: Suporte administrativo;11.632.490,00;11.632.490,00;3.064.736,92;1.587.215,06
******Projeto/Atividade: Administração da Subprefeitura;11.592.490,00;11.592.490,00;3.049.738,82;1.587.215,06
*******Elemento Econômico: Auxílio-Alimentação;684.643,00;684.643,00;129.864,96;129.864,96
********Categoria da Despesa: Despesas Correntes;684.643,00;684.643,00;129.864,96;129.864,96
*********Modalidade da Despesa: Aplicações Diretas;684.643,00;684.643,00;129.864,96;129.864,96
**********Fonte: Tesouro Municipal;684.643,00;684.643,00;129.864,96;129.864,96
*******Elemento Econômico: Auxílio-Transporte;311.357,00;311.357,00;39.738,56;39.738,56
********Categoria da Despesa: Despesas Correntes;311.357,00;311.357,00;39.738,56;39.738,56
*********Modalidade da Despesa: Aplicações Diretas;311.357,00;311.357,00;39.738,56;39.738,56
**********Fonte: Tesouro Municipal;311.357,00;311.357,00;39.738,56;39.738,56
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;0,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;0,00;0,00;0,00
*******Elemento Econômico: Diárias - Civil;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
